MonthYear,District,ServiceId,Count
2 - 2019,2438,0,1
2 - 2019,2443,0,1
2 - 2019,2444,0,4
2 - 2019,2446,0,1
2 - 2019,2457,0,2
2 - 2019,2460,0,1
2 - 2019,2463,0,1
2 - 2019,2467,0,1
2 - 2019,2469,0,1
2 - 2019,2470,0,1
2 - 2019,2471,0,1
2 - 2019,2474,0,1
2 - 2019,2478,0,3
2 - 2019,2481,0,1
2 - 2019,2497,0,2
2 - 2019,2498,0,1
2 - 2019,2500,0,1
2 - 2019,2501,0,1
2 - 2019,2505,0,2
2 - 2019,2508,0,3
2 - 2019,2510,0,1
2 - 2019,2518,0,1
2 - 2019,2519,0,1
2 - 2019,2520,0,1
2 - 2019,2525,0,4
2 - 2019,2529,0,2
2 - 2019,2531,0,2
2 - 2019,2534,0,1
2 - 2019,2538,0,1
2 - 2019,2546,0,1
2 - 2019,2557,0,1
2 - 2019,2572,0,1
2 - 2019,2573,0,1
2 - 2019,2574,0,1
2 - 2019,2574,1,1
2 - 2019,2579,0,1
2 - 2019,2579,1,1
2 - 2019,2584,0,1
2 - 2019,2588,0,1
2 - 2019,2593,1,1
2 - 2019,2598,0,5
2 - 2019,2600,0,1
2 - 2019,2605,0,1
2 - 2019,2608,0,1
2 - 2019,2612,0,1
2 - 2019,2617,0,1
2 - 2019,2619,0,1
2 - 2019,2625,0,1
2 - 2019,2632,0,1
2 - 2019,2642,0,1
2 - 2019,2644,0,4
2 - 2019,2654,0,1
2 - 2019,2655,0,1
2 - 2019,2661,0,1
2 - 2019,2666,0,1
2 - 2019,2669,0,1
2 - 2019,2673,0,1
2 - 2019,2676,0,2
2 - 2019,2680,0,1
2 - 2019,2681,0,4
2 - 2019,2689,0,2
2 - 2019,2701,0,1
2 - 2019,2702,0,1
2 - 2019,2704,0,1
2 - 2019,2706,0,1
2 - 2019,2710,0,1
2 - 2019,2711,0,1
2 - 2019,2725,1,1
2 - 2019,2730,0,2
2 - 2019,2731,0,1
2 - 2019,2732,0,1
2 - 2019,2734,0,2
2 - 2019,2741,0,1
2 - 2019,2750,0,1
2 - 2019,2752,0,1
2 - 2019,2759,0,1
2 - 2019,2760,0,1
2 - 2019,2761,0,1
2 - 2019,2763,0,1
2 - 2019,2771,0,1
2 - 2019,2774,0,3
2 - 2019,2782,0,1
2 - 2019,2796,0,2
2 - 2019,2808,0,2
2 - 2019,2813,0,1
2 - 2019,2819,0,3
2 - 2019,2834,0,1
2 - 2019,2835,0,1
2 - 2019,2837,0,1
2 - 2019,2840,0,2
2 - 2019,2841,0,1
2 - 2019,2842,0,1
2 - 2019,2849,0,1
2 - 2019,2853,0,1
2 - 2019,2856,0,2
2 - 2019,2863,0,1
2 - 2019,2865,0,1
2 - 2019,2868,0,3
2 - 2019,2868,2,2
2 - 2019,2872,0,1
2 - 2019,2878,0,3
2 - 2019,2883,0,1
2 - 2019,2890,0,1
2 - 2019,2900,0,2
2 - 2019,2905,0,1
2 - 2019,2909,0,2
2 - 2019,2918,0,1
2 - 2019,2937,0,1
2 - 2019,2961,0,2
2 - 2019,2962,0,1
2 - 2019,2964,0,1
2 - 2019,2974,0,1
2 - 2019,2976,0,1
2 - 2019,2991,0,11
2 - 2019,2993,0,1
2 - 2019,2999,1,1
2 - 2019,3008,0,4
2 - 2019,3012,0,1
2 - 2019,3033,0,1
2 - 2019,3035,0,1
2 - 2019,3039,0,3
2 - 2019,3043,0,2
2 - 2019,3044,0,2
2 - 2019,3052,0,1
2 - 2019,3053,0,3
2 - 2019,3057,0,1
2 - 2019,3065,0,3
2 - 2019,3074,0,1
2 - 2019,3075,0,1
2 - 2019,3076,0,1
2 - 2019,3080,0,1
2 - 2019,3089,0,1
2 - 2019,3095,0,1
2 - 2019,3096,0,1
2 - 2019,3097,0,2
2 - 2019,3098,0,1
2 - 2019,3109,0,3
2 - 2019,3111,0,2
2 - 2019,3116,0,1
2 - 2019,3117,0,1
2 - 2019,3125,0,1
2 - 2019,3134,0,1
2 - 2019,3138,0,2
2 - 2019,3145,0,2
2 - 2019,3146,0,1
2 - 2019,3159,0,5
2 - 2019,3159,1,1
2 - 2019,3168,0,1
2 - 2019,3169,0,2
2 - 2019,3170,0,1
2 - 2019,3175,0,1
2 - 2019,3185,0,1
2 - 2019,3189,0,1
2 - 2019,3192,0,2
2 - 2019,3195,0,2
2 - 2019,3199,0,2
2 - 2019,3202,0,1
2 - 2019,3209,0,1
2 - 2019,3217,0,1
2 - 2019,3219,0,1
2 - 2019,3222,0,1
2 - 2019,3226,0,2
2 - 2019,3234,0,4
2 - 2019,3243,0,3
2 - 2019,3245,0,2
2 - 2019,3250,0,9
2 - 2019,3254,0,2
2 - 2019,3262,0,1
2 - 2019,3274,0,2
2 - 2019,3277,0,1
2 - 2019,3280,0,2
2 - 2019,3298,0,2
2 - 2019,3309,0,2
2 - 2019,3312,0,1
2 - 2019,3313,0,1
2 - 2019,3318,0,1
2 - 2019,3322,1,1
2 - 2019,3332,0,1
2 - 2019,3334,0,1
2 - 2019,3337,0,2
2 - 2019,3340,0,1
2 - 2019,3345,0,1
2 - 2019,3359,0,1
2 - 2019,3362,0,1
2 - 2019,3372,0,2
2 - 2019,3380,0,1
2 - 2019,3382,1,1
2 - 2019,3385,0,1
2 - 2019,3386,0,1
2 - 2019,3387,0,1
2 - 2019,3392,0,1
2 - 2019,3395,0,1
2 - 2019,3400,0,1
2 - 2019,3421,0,2
2 - 2019,3425,0,3
2 - 2019,3429,0,1
2 - 2019,3430,0,1
2 - 2019,3436,0,2
2 - 2019,3450,0,1
2 - 2019,3452,0,1
2 - 2019,3464,0,2
2 - 2019,3465,0,2
2 - 2019,3467,0,1
2 - 2019,3469,0,1
2 - 2019,3475,0,1
2 - 2019,3477,0,1
2 - 2019,3484,0,5
2 - 2019,3488,0,1
2 - 2019,3492,0,1
2 - 2019,3504,0,2
2 - 2019,3505,0,2
2 - 2019,3511,0,1
2 - 2019,3516,0,1
2 - 2019,3521,0,2
2 - 2019,3522,0,1
2 - 2019,3523,0,1
2 - 2019,3524,0,1
2 - 2019,3526,0,1
2 - 2019,3539,0,1
2 - 2019,3547,0,1
2 - 2019,3549,0,2
2 - 2019,3552,0,1
2 - 2019,3554,0,1
2 - 2019,3571,0,1
2 - 2019,3573,0,1
2 - 2019,3574,0,1
2 - 2019,3577,0,1
2 - 2019,3580,0,1
2 - 2019,3580,1,1
2 - 2019,3587,0,1
2 - 2019,3616,0,1
2 - 2019,3622,0,1
2 - 2019,3624,0,1
2 - 2019,3629,0,1
2 - 2019,3644,0,1
2 - 2019,3650,0,1
2 - 2019,3652,0,1
2 - 2019,3653,0,2
2 - 2019,3655,0,1
2 - 2019,3661,0,1
2 - 2019,3662,0,1
2 - 2019,3678,0,1
2 - 2019,3691,0,1
2 - 2019,3693,0,1
2 - 2019,3694,0,2
2 - 2019,3700,0,1
2 - 2019,3709,0,1
2 - 2019,3715,0,2
2 - 2019,3727,0,1
2 - 2019,3728,0,1
2 - 2019,3733,0,1
2 - 2019,3734,0,1
2 - 2019,3741,0,4
2 - 2019,3742,0,2
2 - 2019,3753,0,1
2 - 2019,3759,0,1
2 - 2019,3766,0,1
2 - 2019,3768,0,1
2 - 2019,3769,0,1
2 - 2019,3770,1,1
2 - 2019,3772,0,3
2 - 2019,3779,0,1
2 - 2019,3780,0,1
2 - 2019,3784,0,1
2 - 2019,3791,0,1
2 - 2019,3799,0,1
2 - 2019,3801,1,1
2 - 2019,3824,0,2
2 - 2019,3824,1,1
2 - 2019,3826,0,1
2 - 2019,3827,0,2
2 - 2019,3829,0,1
2 - 2019,3832,0,1
2 - 2019,3833,0,1
2 - 2019,3834,0,2
2 - 2019,3835,0,1
2 - 2019,3842,1,1
2 - 2019,3848,0,1
2 - 2019,3851,1,1
2 - 2019,3854,0,2
2 - 2019,3861,0,1
2 - 2019,3876,0,1
2 - 2019,3877,0,1
2 - 2019,3879,0,1
2 - 2019,3888,0,1
2 - 2019,3895,0,1
2 - 2019,3896,0,2
2 - 2019,3896,1,1
2 - 2019,3904,0,2
2 - 2019,3907,0,1
2 - 2019,3913,0,1
2 - 2019,3916,0,2
2 - 2019,3920,0,2
2 - 2020,0,0,4
2 - 2020,0,1,2
2 - 2020,1,0,1
2 - 2020,3,0,2
2 - 2020,6,0,3
2 - 2020,6,1,1
2 - 2020,7,0,2
2 - 2020,7,1,2
2 - 2020,8,0,1
2 - 2020,8,1,2
2 - 2020,10,0,3
2 - 2020,10,1,1
2 - 2020,11,0,3
2 - 2020,11,1,2
2 - 2020,12,0,4
2 - 2020,13,0,7
2 - 2020,14,0,1
2 - 2020,15,0,14
2 - 2020,15,1,5
2 - 2020,16,0,3
2 - 2020,17,0,5
2 - 2020,18,0,3
2 - 2020,18,1,2
2 - 2020,22,0,5
2 - 2020,22,1,2
2 - 2020,24,0,10
2 - 2020,25,0,3
2 - 2020,26,0,1
2 - 2020,27,0,2
2 - 2020,28,0,8
2 - 2020,30,0,5
2 - 2020,31,0,3
2 - 2020,32,0,12
2 - 2020,33,0,7
2 - 2020,33,1,2
2 - 2020,34,0,4
2 - 2020,35,0,3
2 - 2020,36,0,10
2 - 2020,37,0,1
2 - 2020,39,0,1
2 - 2020,42,0,2
2 - 2020,44,0,1
2 - 2020,46,0,2
2 - 2020,48,1,2
2 - 2020,49,0,4
2 - 2020,49,1,3
2 - 2020,50,0,3
2 - 2020,51,0,8
2 - 2020,51,1,5
2 - 2020,54,0,3
2 - 2020,55,0,5
2 - 2020,55,1,3
2 - 2020,56,0,4
2 - 2020,56,1,2
2 - 2020,57,0,2
2 - 2020,57,1,3
2 - 2020,58,1,2
2 - 2020,59,0,2
2 - 2020,61,0,7
2 - 2020,62,0,1
2 - 2020,63,0,5
2 - 2020,63,1,7
2 - 2020,64,0,1
2 - 2020,66,0,2
2 - 2020,67,0,1
2 - 2020,68,0,3
2 - 2020,68,1,1
2 - 2020,69,0,4
2 - 2020,69,1,2
2 - 2020,70,0,1
2 - 2020,71,0,4
2 - 2020,73,0,1
2 - 2020,74,0,2
2 - 2020,75,0,2
2 - 2020,75,1,3
2 - 2020,76,0,1
2 - 2020,78,0,1
2 - 2020,78,1,3
2 - 2020,80,0,3
2 - 2020,80,1,4
2 - 2020,81,0,3
2 - 2020,82,0,2
2 - 2020,85,0,1
2 - 2020,85,1,5
2 - 2020,86,0,2
2 - 2020,89,0,4
2 - 2020,89,1,1
2 - 2020,90,0,2
2 - 2020,90,1,2
2 - 2020,92,0,5
2 - 2020,94,0,4
2 - 2020,97,0,2
2 - 2020,98,0,1
2 - 2020,99,0,1
2 - 2020,100,0,3
2 - 2020,101,0,6
2 - 2020,102,0,3
2 - 2020,103,0,5
2 - 2020,106,1,3
2 - 2020,107,0,1
2 - 2020,108,0,1
2 - 2020,109,0,6
2 - 2020,109,1,7
2 - 2020,109,2,1
2 - 2020,110,0,2
2 - 2020,111,0,1
2 - 2020,112,0,3
2 - 2020,113,0,1
2 - 2020,113,1,2
2 - 2020,114,0,5
2 - 2020,114,1,1
2 - 2020,115,0,1
2 - 2020,116,0,4
2 - 2020,117,0,4
2 - 2020,117,2,1
2 - 2020,118,0,2
2 - 2020,119,0,1
2 - 2020,120,0,2
2 - 2020,123,0,4
2 - 2020,124,0,1
2 - 2020,124,1,2
2 - 2020,125,0,1
2 - 2020,126,0,3
2 - 2020,127,0,3
2 - 2020,130,0,2
2 - 2020,131,0,4
2 - 2020,133,0,1
2 - 2020,134,0,2
2 - 2020,134,1,2
2 - 2020,135,0,3
2 - 2020,136,0,6
2 - 2020,137,0,2
2 - 2020,137,1,3
2 - 2020,140,0,3
2 - 2020,141,0,1
2 - 2020,142,0,1
2 - 2020,144,0,3
2 - 2020,144,1,2
2 - 2020,145,0,2
2 - 2020,146,0,1
2 - 2020,146,1,2
2 - 2020,147,0,2
2 - 2020,149,0,2
2 - 2020,150,0,1
2 - 2020,151,0,4
2 - 2020,151,2,2
2 - 2020,152,0,1
2 - 2020,153,0,2
2 - 2020,153,1,5
2 - 2020,154,0,4
2 - 2020,154,1,3
2 - 2020,155,0,12
2 - 2020,155,1,3
2 - 2020,156,0,2
2 - 2020,157,0,1
2 - 2020,159,0,1
2 - 2020,160,0,2
2 - 2020,161,0,2
2 - 2020,161,1,6
2 - 2020,162,0,2
2 - 2020,162,1,3
2 - 2020,163,0,6
2 - 2020,163,1,2
2 - 2020,164,0,1
2 - 2020,164,1,2
2 - 2020,165,0,7
2 - 2020,166,0,2
2 - 2020,168,0,11
2 - 2020,168,1,4
2 - 2020,170,0,17
2 - 2020,170,1,5
2 - 2020,174,0,2
2 - 2020,174,1,5
2 - 2020,176,0,2
2 - 2020,178,0,1
2 - 2020,178,1,2
2 - 2020,179,0,1
2 - 2020,180,0,1
2 - 2020,181,0,6
2 - 2020,183,0,4
2 - 2020,183,1,1
2 - 2020,184,0,1
2 - 2020,185,0,3
2 - 2020,186,0,2
2 - 2020,188,0,6
2 - 2020,188,1,2
2 - 2020,190,0,7
2 - 2020,192,0,4
2 - 2020,195,0,5
2 - 2020,197,0,1
2 - 2020,197,1,4
2 - 2020,198,0,4
2 - 2020,203,1,2
2 - 2020,204,0,7
2 - 2020,205,0,1
2 - 2020,206,0,4
2 - 2020,209,0,4
2 - 2020,211,0,1
2 - 2020,213,0,4
2 - 2020,214,1,3
2 - 2020,215,0,1
2 - 2020,215,1,2
2 - 2020,216,0,2
2 - 2020,217,0,2
2 - 2020,218,0,1
2 - 2020,219,0,1
2 - 2020,220,0,4
2 - 2020,220,1,4
2 - 2020,222,0,2
2 - 2020,222,1,4
2 - 2020,223,0,2
2 - 2020,224,0,1
2 - 2020,225,0,4
2 - 2020,227,0,2
2 - 2020,228,0,4
2 - 2020,228,1,3
2 - 2020,229,0,2
2 - 2020,230,0,1
2 - 2020,231,0,5
2 - 2020,232,1,3
2 - 2020,233,0,3
2 - 2020,234,0,5
2 - 2020,235,0,1
2 - 2020,236,0,6
2 - 2020,236,1,2
2 - 2020,237,0,2
2 - 2020,238,0,7
2 - 2020,238,1,3
2 - 2020,241,0,1
2 - 2020,242,0,3
2 - 2020,245,0,3
2 - 2020,246,0,5
2 - 2020,246,1,1
2 - 2020,246,2,1
2 - 2020,248,0,2
2 - 2020,249,0,3
2 - 2020,250,0,8
2 - 2020,251,0,2
2 - 2020,253,0,5
2 - 2020,254,0,10
2 - 2020,254,1,3
2 - 2020,254,2,2
2 - 2020,255,0,3
2 - 2020,256,0,6
2 - 2020,258,0,3
2 - 2020,260,0,1
2 - 2020,260,1,2
2 - 2020,262,0,2
2 - 2020,262,1,5
2 - 2020,263,0,1
2 - 2020,264,0,2
2 - 2020,265,0,2
2 - 2020,265,1,2
2 - 2020,266,0,2
2 - 2020,267,0,3
2 - 2020,268,0,2
2 - 2020,268,1,2
2 - 2020,270,0,1
2 - 2020,271,0,2
2 - 2020,272,0,5
2 - 2020,272,1,2
2 - 2020,274,0,1
2 - 2020,274,1,4
2 - 2020,275,0,2
2 - 2020,276,0,3
2 - 2020,276,1,1
2 - 2020,281,0,2
2 - 2020,282,0,1
2 - 2020,284,0,5
2 - 2020,285,0,1
2 - 2020,285,1,6
2 - 2020,287,0,7
2 - 2020,287,1,2
2 - 2020,289,0,2
2 - 2020,289,1,1
2 - 2020,290,0,1
2 - 2020,290,1,5
2 - 2020,291,0,3
2 - 2020,291,1,2
2 - 2020,292,0,1
2 - 2020,293,0,2
2 - 2020,294,0,13
2 - 2020,295,0,2
2 - 2020,296,0,2
2 - 2020,297,0,1
2 - 2020,299,0,3
2 - 2020,301,0,1
2 - 2020,302,1,4
2 - 2020,303,0,1
2 - 2020,304,0,5
2 - 2020,305,0,3
2 - 2020,306,0,6
2 - 2020,307,0,2
2 - 2020,308,0,5
2 - 2020,309,0,3
2 - 2020,310,0,3
2 - 2020,310,1,1
2 - 2020,311,0,3
2 - 2020,312,0,2
2 - 2020,313,0,5
2 - 2020,313,1,2
2 - 2020,315,0,4
2 - 2020,316,0,1
2 - 2020,317,0,4
2 - 2020,317,1,2
2 - 2020,318,0,2
2 - 2020,318,1,5
2 - 2020,320,0,4
2 - 2020,320,1,2
2 - 2020,322,0,1
2 - 2020,326,0,1
2 - 2020,327,0,2
2 - 2020,327,1,4
2 - 2020,328,0,4
2 - 2020,329,0,1
2 - 2020,330,0,3
2 - 2020,330,1,3
2 - 2020,331,0,6
2 - 2020,332,0,8
2 - 2020,333,0,3
2 - 2020,333,1,3
2 - 2020,334,0,4
2 - 2020,335,0,3
2 - 2020,336,0,3
2 - 2020,337,0,5
2 - 2020,337,1,6
2 - 2020,338,0,6
2 - 2020,338,1,3
2 - 2020,339,0,2
2 - 2020,340,0,14
2 - 2020,342,0,1
2 - 2020,343,0,1
2 - 2020,344,0,3
2 - 2020,345,0,2
2 - 2020,345,1,2
2 - 2020,346,0,3
2 - 2020,349,0,3
2 - 2020,349,1,2
2 - 2020,350,0,2
2 - 2020,351,0,4
2 - 2020,353,0,6
2 - 2020,354,0,1
2 - 2020,355,0,3
2 - 2020,356,0,2
2 - 2020,358,0,3
2 - 2020,360,0,1
2 - 2020,362,0,5
2 - 2020,366,0,4
2 - 2020,368,0,1
2 - 2020,369,0,6
2 - 2020,370,0,2
2 - 2020,372,0,1
2 - 2020,372,1,3
2 - 2020,373,0,1
2 - 2020,374,0,5
2 - 2020,375,0,2
2 - 2020,376,0,2
2 - 2020,377,0,1
2 - 2020,377,1,2
2 - 2020,378,0,5
2 - 2020,378,1,3
2 - 2020,380,0,1
2 - 2020,381,0,11
2 - 2020,382,0,1
2 - 2020,383,0,4
2 - 2020,384,0,1
2 - 2020,384,1,3
2 - 2020,385,0,7
2 - 2020,385,1,3
2 - 2020,387,0,2
2 - 2020,388,0,4
2 - 2020,389,0,3
2 - 2020,389,1,2
2 - 2020,390,1,2
2 - 2020,391,0,1
2 - 2020,392,0,1
2 - 2020,394,0,2
2 - 2020,394,1,2
2 - 2020,395,0,4
2 - 2020,396,0,8
2 - 2020,397,0,2
2 - 2020,398,1,6
2 - 2020,399,0,4
2 - 2020,400,0,2
2 - 2020,403,0,2
2 - 2020,404,1,2
2 - 2020,405,0,3
2 - 2020,406,0,2
2 - 2020,407,0,2
2 - 2020,407,1,1
2 - 2020,410,1,1
2 - 2020,411,0,1
2 - 2020,411,1,2
2 - 2020,412,0,4
2 - 2020,413,0,1
2 - 2020,414,0,3
2 - 2020,415,0,1
2 - 2020,417,0,1
2 - 2020,418,0,3
2 - 2020,420,0,2
2 - 2020,421,0,1
2 - 2020,423,0,1
2 - 2020,424,0,5
2 - 2020,424,1,7
2 - 2020,426,0,1
2 - 2020,429,0,7
2 - 2020,429,1,3
2 - 2020,430,0,4
2 - 2020,432,0,4
2 - 2020,433,0,1
2 - 2020,434,0,2
2 - 2020,434,1,4
2 - 2020,435,0,2
2 - 2020,436,0,1
2 - 2020,436,1,2
2 - 2020,438,0,3
2 - 2020,438,1,2
2 - 2020,439,0,2
2 - 2020,440,1,3
2 - 2020,441,0,9
2 - 2020,442,1,2
2 - 2020,443,0,4
2 - 2020,444,0,3
2 - 2020,444,1,1
2 - 2020,446,0,2
2 - 2020,447,0,2
2 - 2020,448,0,3
2 - 2020,450,0,1
2 - 2020,452,0,6
2 - 2020,453,0,4
2 - 2020,454,0,1
2 - 2020,455,0,2
2 - 2020,455,1,8
2 - 2020,456,0,1
2 - 2020,457,0,2
2 - 2020,458,0,1
2 - 2020,459,0,2
2 - 2020,459,1,1
2 - 2020,460,0,1
2 - 2020,461,0,2
2 - 2020,463,0,3
2 - 2020,463,1,3
2 - 2020,464,0,4
2 - 2020,464,1,3
2 - 2020,465,0,2
2 - 2020,465,1,2
2 - 2020,466,0,1
2 - 2020,466,1,3
2 - 2020,467,0,7
2 - 2020,468,0,4
2 - 2020,468,1,2
2 - 2020,469,0,4
2 - 2020,470,0,4
2 - 2020,471,0,2
2 - 2020,472,0,2
2 - 2020,472,1,3
2 - 2020,473,0,5
2 - 2020,474,0,2
2 - 2020,475,0,3
2 - 2020,476,0,7
2 - 2020,477,0,3
2 - 2020,477,1,1
2 - 2020,479,0,3
2 - 2020,479,1,2
2 - 2020,480,0,3
2 - 2020,480,1,2
2 - 2020,482,0,2
2 - 2020,482,1,2
2 - 2020,483,0,1
2 - 2020,484,0,1
2 - 2020,485,0,1
2 - 2020,486,0,3
2 - 2020,487,0,1
2 - 2020,488,0,1
2 - 2020,489,0,1
2 - 2020,490,0,10
2 - 2020,491,0,2
2 - 2020,492,0,2
2 - 2020,492,1,2
2 - 2020,493,0,7
2 - 2020,493,1,2
2 - 2020,494,0,1
2 - 2020,494,1,3
2 - 2020,496,0,6
2 - 2020,497,0,1
2 - 2020,499,0,2
2 - 2020,504,0,3
2 - 2020,505,0,5
2 - 2020,506,1,1
2 - 2020,508,0,3
2 - 2020,509,0,3
2 - 2020,510,0,1
2 - 2020,511,0,4
2 - 2020,512,0,2
2 - 2020,513,0,5
2 - 2020,513,1,2
2 - 2020,514,0,3
2 - 2020,515,0,6
2 - 2020,516,0,2
2 - 2020,517,0,1
2 - 2020,519,0,1
2 - 2020,521,0,2
2 - 2020,523,0,1
2 - 2020,524,0,2
2 - 2020,524,1,1
2 - 2020,526,0,6
2 - 2020,527,0,1
2 - 2020,528,0,2
2 - 2020,531,0,2
2 - 2020,531,1,2
2 - 2020,533,0,2
2 - 2020,534,0,1
2 - 2020,535,0,1
2 - 2020,535,1,2
2 - 2020,536,0,1
2 - 2020,537,0,3
2 - 2020,538,0,1
2 - 2020,539,0,1
2 - 2020,540,1,3
2 - 2020,541,0,1
2 - 2020,542,0,2
2 - 2020,542,1,2
2 - 2020,543,0,7
2 - 2020,543,1,3
2 - 2020,546,0,3
2 - 2020,551,0,3
2 - 2020,553,0,1
2 - 2020,553,1,2
2 - 2020,556,0,5
2 - 2020,557,0,2
2 - 2020,558,0,1
2 - 2020,559,0,1
2 - 2020,560,0,1
2 - 2020,561,0,4
2 - 2020,561,1,2
2 - 2020,562,0,1
2 - 2020,562,1,2
2 - 2020,563,0,3
2 - 2020,565,0,4
2 - 2020,567,0,1
2 - 2020,570,0,1
2 - 2020,571,0,1
2 - 2020,572,0,2
2 - 2020,574,0,4
2 - 2020,575,0,1
2 - 2020,576,0,1
2 - 2020,577,0,1
2 - 2020,578,0,2
2 - 2020,580,0,8
2 - 2020,580,1,5
2 - 2020,581,0,3
2 - 2020,581,1,2
2 - 2020,583,0,2
2 - 2020,584,0,2
2 - 2020,585,0,5
2 - 2020,586,0,3
2 - 2020,587,0,3
2 - 2020,590,0,4
2 - 2020,590,1,16
2 - 2020,591,0,1
2 - 2020,592,0,2
2 - 2020,593,0,2
2 - 2020,595,0,1
2 - 2020,596,0,3
2 - 2020,598,0,2
2 - 2020,599,0,1
2 - 2020,600,0,3
2 - 2020,600,1,2
2 - 2020,601,0,4
2 - 2020,603,0,2
2 - 2020,604,0,6
2 - 2020,604,1,2
2 - 2020,605,1,3
2 - 2020,606,0,1
2 - 2020,607,0,1
2 - 2020,608,0,2
2 - 2020,609,0,2
2 - 2020,610,0,1
2 - 2020,611,0,7
2 - 2020,611,1,6
2 - 2020,612,0,5
2 - 2020,612,1,4
2 - 2020,615,0,3
2 - 2020,615,1,2
2 - 2020,616,0,1
2 - 2020,617,0,3
2 - 2020,618,0,1
2 - 2020,620,0,1
2 - 2020,620,1,3
2 - 2020,621,0,2
2 - 2020,623,0,2
2 - 2020,623,1,6
2 - 2020,624,0,3
2 - 2020,625,0,4
2 - 2020,625,1,2
2 - 2020,626,0,1
2 - 2020,627,0,1
2 - 2020,627,1,5
2 - 2020,628,1,1
2 - 2020,629,1,3
2 - 2020,630,0,2
2 - 2020,630,1,2
2 - 2020,631,0,3
2 - 2020,632,0,1
2 - 2020,633,0,1
2 - 2020,633,1,2
2 - 2020,634,0,5
2 - 2020,636,0,1
2 - 2020,638,0,1
2 - 2020,639,0,1
2 - 2020,640,0,5
2 - 2020,641,0,2
2 - 2020,642,0,2
2 - 2020,643,0,1
2 - 2020,644,0,1
2 - 2020,646,0,1
2 - 2020,647,0,7
2 - 2020,647,2,2
2 - 2020,649,0,2
2 - 2020,650,0,5
2 - 2020,651,0,4
2 - 2020,651,1,4
2 - 2020,653,0,1
2 - 2020,653,1,3
2 - 2020,657,0,3
2 - 2020,657,1,4
2 - 2020,659,0,5
2 - 2020,662,0,1
2 - 2020,664,0,2
2 - 2020,665,0,11
2 - 2020,667,0,2
2 - 2020,669,0,1
2 - 2020,670,0,4
2 - 2020,673,0,2
2 - 2020,673,1,3
2 - 2020,674,0,1
2 - 2020,675,0,3
2 - 2020,676,0,2
2 - 2020,677,0,1
2 - 2020,678,0,3
2 - 2020,679,0,3
2 - 2020,680,0,6
2 - 2020,681,0,1
2 - 2020,682,0,1
2 - 2020,682,1,1
2 - 2020,686,1,3
2 - 2020,688,0,6
2 - 2020,689,0,2
2 - 2020,689,1,2
2 - 2020,690,0,5
2 - 2020,692,0,5
2 - 2020,692,1,1
2 - 2020,697,0,1
2 - 2020,698,0,1
2 - 2020,698,1,2
2 - 2020,699,0,1
2 - 2020,701,0,1
2 - 2020,704,0,4
2 - 2020,705,1,1
2 - 2020,707,0,1
2 - 2020,708,0,3
2 - 2020,710,0,1
2 - 2020,712,0,3
2 - 2020,712,1,2
2 - 2020,713,0,5
2 - 2020,715,0,1
2 - 2020,716,0,1
2 - 2020,718,0,1
2 - 2020,719,0,1
2 - 2020,724,0,2
2 - 2020,725,0,1
2 - 2020,726,0,1
2 - 2020,727,0,1
2 - 2020,729,0,1
2 - 2020,733,0,1
2 - 2020,734,0,1
2 - 2020,736,0,3
2 - 2020,737,0,4
2 - 2020,738,0,1
2 - 2020,739,0,1
2 - 2020,742,0,1
2 - 2020,743,0,1
2 - 2020,745,0,9
2 - 2020,747,1,2
2 - 2020,748,0,4
2 - 2020,749,0,6
2 - 2020,750,0,1
2 - 2020,751,0,9
2 - 2020,751,1,3
2 - 2020,752,0,2
2 - 2020,753,0,4
2 - 2020,754,0,2
2 - 2020,758,0,1
2 - 2020,760,0,2
2 - 2020,761,0,1
2 - 2020,762,0,8
2 - 2020,763,0,2
2 - 2020,763,1,3
2 - 2020,766,0,2
2 - 2020,767,0,3
2 - 2020,767,1,2
2 - 2020,769,0,3
2 - 2020,769,1,4
2 - 2020,770,0,2
2 - 2020,771,0,2
2 - 2020,774,1,2
2 - 2020,775,0,1
2 - 2020,776,0,1
2 - 2020,777,0,3
2 - 2020,781,0,2
2 - 2020,782,0,3
2 - 2020,783,0,1
2 - 2020,784,0,1
2 - 2020,786,1,2
2 - 2020,788,0,4
2 - 2020,792,0,4
2 - 2020,792,1,2
2 - 2020,794,0,2
2 - 2020,795,0,2
2 - 2020,797,0,2
2 - 2020,803,0,4
2 - 2020,805,1,1
2 - 2020,808,0,2
2 - 2020,811,0,3
2 - 2020,811,1,2
2 - 2020,813,0,4
2 - 2020,815,1,2
2 - 2020,817,0,2
2 - 2020,818,0,5
2 - 2020,819,0,5
2 - 2020,822,0,1
2 - 2020,825,0,1
2 - 2020,826,0,1
2 - 2020,827,0,5
2 - 2020,828,0,5
2 - 2020,828,1,3
2 - 2020,831,0,2
2 - 2020,832,0,2
2 - 2020,833,0,1
2 - 2020,834,0,1
2 - 2020,836,0,12
2 - 2020,839,0,5
2 - 2020,840,0,3
2 - 2020,840,1,2
2 - 2020,843,1,2
2 - 2020,845,2,1
2 - 2020,847,0,1
2 - 2020,848,0,2
2 - 2020,850,0,2
2 - 2020,851,0,1
2 - 2020,852,0,1
2 - 2020,854,0,3
2 - 2020,855,0,1
2 - 2020,856,1,3
2 - 2020,858,0,5
2 - 2020,860,0,1
2 - 2020,861,0,5
2 - 2020,862,0,4
2 - 2020,862,1,4
2 - 2020,864,0,1
